"site.id.c","visit.no","idnew","sample.type","doc.result","therm.sav","chl","st.nla2012","us.l3code","domean","tempmean","tbot","do.hyp.fail","do.hyp.pass","yday.x","st.nla2012.1","year","tmax","index.lat.dd","index.lon.dd","index.site.depth","elevation","area.ha","tmean.pt","tmin.pt","biov.cyano","mc","biov.tot","prop.cyano","zbiomass","zdensity","ntl.result","no3no2.result","doc.result.1","ptl.result","turb.result"
"NLA06608-0048",1,NA,"MICX",4.77,2.25,54,"MO",73,0,28.8,28.8,1,0,213,"MO","07",29.8,36.7872968,-89.17572548,3.05,92.55,5.61794831,14.6,NA,NA,NA,NA,NA,NA,NA,773,5,4.77,111,16.7
"NLA06608-0048",2,NA,"MICX",4.9,1.75,22.693,"MO",73,2.4,23.2,23,2,0,260,"MO","07",24.9,36.7872968,-89.17572548,3.05,92.55,5.61794831,14.6,NA,NA,NA,NA,NA,NA,NA,1004,5,4.9,84,17.7
"NLA06608-0049",1,NA,"MICX",1.88,NA,1.136,"OR",11,NA,NA,16.7,0,3,226,"OR","07",17.7,45.06232667,-117.1533553,3.7,2107.88,12.89054746,2.4,NA,NA,NA,NA,NA,NA,NA,256,5,1.88,15,1.55
"NLA06608-0050",1,NA,"MICX",5.14,2.4,3.952,"NH",58,2.58333333333333,11.7933333333333,8.36,2,1,182,"NH","07",21,43.44601793,-71.80868659,NA,196.17,11.97907093,6.8,NA,NA,NA,NA,NA,NA,NA,303,5,5.14,16,1.78
"NLA06608-0050",2,NA,"MICX",6.13,1.5,10.08,"NH",58,2.375,14.9,9,3,1,241,"NH","07",23.6,43.44601793,-71.80868659,NA,196.17,11.97907093,6.8,NA,NA,NA,NA,NA,NA,NA,399,5,6.13,18,3.41
"NLA06608-0053",1,NA,"MICX",2.88,NA,6.256,"NY",83,NA,NA,21.1,0,5,234,"NY","07",21.2,43.55819295,-73.43960723,5.6,28.85,470.73915,7.3,NA,NA,NA,NA,NA,NA,NA,246,5,2.88,29,8.12
"NLA06608-0053",2,NA,"MICX",2.8,NA,5.008,"NY",83,NA,NA,19.8,0,7,269,"NY","07",21.4,43.55819295,-73.43960723,5.6,28.85,470.73915,7.3,NA,NA,NA,NA,NA,NA,NA,275,5,2.8,19,6.23
"NLA06608-0057",1,NA,"MICX",9.7,NA,125.396,"NC",45,NA,NA,NA,NA,NA,166,"NC","07",NA,34.96189211,-80.51686138,3.2,149.57,53.02839363,16.1,NA,NA,0.17,NA,NA,NA,NA,1756,5,9.7,218,15.4
"NLA06608-0057",2,NA,"MICX",9.86,NA,70.8,"NC",45,NA,NA,NA,NA,NA,194,"NC","07",NA,34.96189211,-80.51686138,3.2,149.57,53.02839363,16.1,NA,NA,0.27,NA,NA,NA,NA,939,5,9.86,212,12.5
"NLA06608-0061",1,NA,"MICX",6.12,4.5,3.5,"AZ",81,1.70833333333333,15.9333333333333,12.7,10,2,162,"AZ","07",25.5,34.24558153,-113.5793644,14.9,335,572.3287327,21.3,NA,NA,NA,NA,NA,NA,NA,481,5,6.12,19,3.49
"NLA06608-0061",2,NA,"MICX",6.53,4.5,9.648,"AZ",81,0.363636363636364,19.5363636363636,14.6,11,0,233,"AZ","07",31.2,34.24558153,-113.5793644,14.9,335,572.3287327,21.3,NA,NA,NA,NA,NA,NA,NA,562,5,6.53,16,3.11
"NLA06608-0062",1,NA,"MICX",28.53,NA,2.184,"ND",42,NA,NA,21.2,0,4,220,"ND","07",21.3,47.32067994,-99.74629427,2.75,562.29,54.29856165,4.6,NA,NA,8.9,NA,NA,NA,NA,2834,5,28.53,152,12.3
"NLA06608-0062",2,NA,"MICX",29.49,NA,58.8,"ND",42,NA,NA,19.03,0,5,238,"ND","07",19.03,47.32067994,-99.74629427,2.75,562.29,54.29856165,4.6,NA,NA,2.6,NA,NA,NA,NA,2813,22,29.49,120,4.97
"NLA06608-0064",1,NA,"MICX",33.65,NA,19.04,"MT",42,NA,NA,13,0,3,168,"MT","07",13.2,48.89374565,-112.16819325,3.25,1208,25.20786126,5.164639895,-1.52,NA,0.65,NA,NA,NA,NA,3366,62,33.65,2047,13.6
"NLA06608-0064",1,"NLA12_MT-108--1--X","MICX",21.29,1.75,8.56,"MT",42,5.58,18.06,16.6,2,3,192,"MT","12",21.9,48.89374565,-112.16819325,3.25,1208,25.20786126,5.164639895,-1.52,1807214.8538,0.34227,1807214.8538,1,349.03545,192.4091,2068,0,21.29,1344,4.63
"NLA06608-0064",1,"NLA12_MT-108--1--L","MICL",21.29,1.75,9.888,"MT",42,5.58,18.06,16.6,2,3,192,"MT","12",21.9,48.89374565,-112.16819325,3.25,1208,25.20786126,5.164639895,-1.52,939540.2597,0.64599,1597551.2477,0.588112751345323,349.03545,192.4091,2068,0,21.29,1344,4.63
"NLA06608-0064",2,NA,"MICX",37.23,NA,13.78666,"MT",42,NA,NA,15.8,NA,NA,237,"MT","07",15.9,48.89374565,-112.16819325,3.25,1208,25.20786126,5.164639895,-1.52,NA,9.6,NA,NA,NA,NA,3663,5,37.23,1331,25.2
"NLA06608-0065",1,NA,"MICX",1.28,2.5,0.568,"MT",15,7.13333333333333,12.8466666666667,8.4,5,10,197,"MT","07",24.2,48.963161905,-115.115909,18.6,766.43,89.5225183705,6.87602997,0.42,NA,NA,NA,NA,NA,NA,71,5,1.28,1,0.257
"NLA06608-0065",1,"NLA12_MT-105--1--X","MICX",0.99,5.5,1.014,"MT",15,4.69933333333333,9.47333333333333,7.6,8,7,254,"MT","12",16.5,48.963161905,-115.115909,18.6,766.43,89.5225183705,6.87602997,0.42,27912.1123,NA,1028079.6069,0.0271497577742683,92.9632,142.48485,83,3,0.99,20,0.27
"NLA06608-0065",1,"NLA12_MT-105--1--L","MICL",0.99,5.5,0.97,"MT",15,4.69933333333333,9.47333333333333,7.6,8,7,254,"MT","12",16.5,48.963161905,-115.115909,18.6,766.43,89.5225183705,6.87602997,0.42,6273.6294,NA,548678.433,0.011434073261633,92.9632,142.48485,83,3,0.99,20,0.27
"NLA06608-0065",2,NA,"MICX",1.42,8.5,0.898,"MT",15,4.77285714285714,11.7142857142857,9.7,4,3,254,"MT","07",18.4,48.963161905,-115.115909,18.6,766.43,89.5225183705,6.87602997,0.42,NA,NA,NA,NA,NA,NA,55,5,1.42,3,0.92
"NLA06608-0066",1,NA,"MICX",1.63,4.5,1.749,"PA",69,8.01176470588235,11.9705882352941,6.8,0,17,162,"PA","07",23.6,39.76851425,-79.38081778,18.95,439.26,1094.588775,9.4,NA,NA,NA,NA,NA,NA,NA,665,508,1.63,7,1.92
"NLA06608-0066",2,NA,"MICX",1.91,15.5,6.6,"PA",69,6.03333333333333,19.1,18.8,0,3,260,"PA","07",22.5,39.76851425,-79.38081778,18.95,439.26,1094.588775,9.4,NA,NA,NA,NA,NA,NA,NA,574,323,1.91,6,2.54
"NLA06608-0068",1,NA,"MICX",1.12,2.5,0.953,"CO",21,7.24375,6.98125,4.8,0,16,189,"CO","07",14.5,37.82458807,-107.88514555,17.275,2959.6,50.098917002,2.338079985,-5.42,NA,NA,NA,NA,NA,NA,168,132,1.12,1,0.887
"NLA06608-0068",1,"NLA12_CO-107--1--X","MICX",0.73,9.5,1.224,"CO",21,4.9,7.22857142857143,6.4,1,6,241,"CO","12",14.8333333333333,37.82458807,-107.88514555,17.275,2959.6,50.098917002,2.338079985,-5.42,296482.5302,NA,372090.4132,0.796802389102778,41.1891,59.7847,104,27,0.73,16,0.36
"NLA06608-0068",1,"NLA12_CO-107--1--L","MICL",0.73,9.5,1.45,"CO",21,4.9,7.22857142857143,6.4,1,6,241,"CO","12",14.8333333333333,37.82458807,-107.88514555,17.275,2959.6,50.098917002,2.338079985,-5.42,16881.9261,NA,1381383.2067,0.0122210303542993,41.1891,59.7847,104,27,0.73,16,0.36
"NLA06608-0068",2,NA,"MICX",0.67,5.5,0.46,"CO",21,5.63333333333333,7.875,5.9,2,10,254,"CO","07",13.4,37.82458807,-107.88514555,17.275,2959.6,50.098917002,2.338079985,-5.42,NA,NA,NA,NA,NA,NA,131,83,0.67,1,0.35
"NLA06608-0069",1,NA,"MICX",13.24,NA,7.408,"FL",75,NA,NA,29.7,1,2,198,"FL","07",31.2,28.638294755,-81.13664852,3.15,11.26,24.4704753485,22.057249755,16.53,NA,NA,NA,NA,NA,NA,420,5,13.24,39,2.74
"NLA06608-0069",1,"NLA12_FL-106--1--L","MICL",13.02,NA,2.8,"FL",75,NA,NA,26.4,0,4,140,"FL","12",26.6,28.638294755,-81.13664852,3.15,11.26,24.4704753485,22.057249755,16.53,41065.5748,NA,80601.5993,0.50948833716256,75.07435,417.9974,519,31,13.02,46,4.86
"NLA06608-0069",1,"NLA12_FL-106--1--X","MICX",13.02,NA,3.144,"FL",75,NA,NA,26.4,0,4,140,"FL","12",26.6,28.638294755,-81.13664852,3.15,11.26,24.4704753485,22.057249755,16.53,43437.5918,0.12605,242448.3547,0.179162246135878,75.07435,417.9974,519,31,13.02,46,4.86
"NLA06608-0069",2,NA,"MICX",17.27,NA,4.113,"FL",75,NA,NA,27.9,0,4,268,"FL","07",28.4,28.638294755,-81.13664852,3.15,11.26,24.4704753485,22.057249755,16.53,NA,NA,NA,NA,NA,NA,771,38,17.27,45,3.31
"NLA06608-0071",1,NA,"MICX",8.15,NA,198.72,"LA",73,NA,NA,29.49,5,0,248,"LA","07",30.13,31.6671799766667,-91.50821311,4.35,15.17,460.20931854,18.71914978,12.66,NA,1.1,NA,NA,NA,NA,2441,5,8.15,415,14.4
"NLA06608-0071",1,"NLA12_LA-101--1--L","MICL",5.87,NA,94.67,"LA",73,NA,NA,28.7,0,4,163,"LA","12",28.9,31.6671799766667,-91.50821311,4.35,15.17,460.20931854,18.71914978,12.66,4829902.2867,0.2583,7561785.2081,0.638725136165773,20.41325,569.2114,1453,0,5.87,361,9.11
"NLA06608-0071",1,"NLA12_LA-101--1--X","MICX",5.87,NA,100.5333333,"LA",73,NA,NA,28.7,0,4,163,"LA","12",28.9,31.6671799766667,-91.50821311,4.35,15.17,460.20931854,18.71914978,12.66,2625313.7977,0.17377,5557686.2124,0.472375319038802,20.41325,569.2114,1453,0,5.87,361,9.11
"NLA06608-0071",2,NA,"MICX",8.19,1.5,200.16,"LA",73,2.2275,29.4925,29.09,4,0,250,"LA","07",31.22,31.6671799766667,-91.50821311,4.35,15.17,460.20931854,18.71914978,12.66,NA,0.76,NA,NA,NA,NA,2268,5,8.19,390,10.7
"NLA06608-0071",2,"NLA12_LA-101--2--X","MICX",6.07,3.15,93,"LA",73,8,29.4,29.4,0,1,177,"LA","12",31.3,31.6671799766667,-91.50821311,4.35,15.17,460.20931854,18.71914978,12.66,34183643.8545,NA,36998907.9918,0.923909534359124,2.44315,95.3491,1278,0,6.07,401,8.55
"NLA06608-0071",2,"NLA12_LA-101--2--L","MICL",6.07,3.15,94.67,"LA",73,8,29.4,29.4,0,1,177,"LA","12",31.3,31.6671799766667,-91.50821311,4.35,15.17,460.20931854,18.71914978,12.66,8357438.3533,0.23042,10093316.688,0.828017054417425,2.44315,95.3491,1278,0,6.07,401,8.55
"NLA06608-0072",1,NA,"MICX",9.18,2.5,10.128,"TX",29,0.0975,21.725,20.4,4,0,206,"TX","07",27.7,32.23766222,-98.40515204,5.65,429.56,9.127076417,17.8,NA,NA,4.3,NA,NA,NA,NA,1724,5,9.18,174,14.5
"NLA06608-0072",2,NA,"MICX",9.34,2.5,146.88,"TX",29,0.3,21.85,20,4,0,226,"TX","07",29.6,32.23766222,-98.40515204,5.65,429.56,9.127076417,17.8,NA,NA,28,NA,NA,NA,NA,2265,5,9.34,176,39.8
"NLA06608-0076",1,NA,"MICX",5.1,6.25,10.88,"MO",40,0.25,24.35,23.2,4,0,207,"MO","07",27.1,39.410116475,-94.51551031,9.55,264.36,3008.06868925,11.98460022,6.35,NA,NA,NA,NA,NA,NA,436,5,5.1,24,3.88
"NLA06608-0076",1,"NLA12_MO-103--1--X","MICX",4.81,NA,17.12,"MO",40,NA,NA,NA,NA,NA,198,"MO","12",NA,39.410116475,-94.51551031,9.55,264.36,3008.06868925,11.98460022,6.35,750639.3814,0.11367,1469451.4829,0.510829646391995,77.62345,589.75,689,0,4.81,34,3.11
"NLA06608-0076",1,"NLA12_MO-103--1--L","MICL",4.81,NA,17.12,"MO",40,NA,NA,NA,NA,NA,198,"MO","12",NA,39.410116475,-94.51551031,9.55,264.36,3008.06868925,11.98460022,6.35,670870.9078,0.10899,765636.459,0.876226438688965,77.62345,589.75,689,0,4.81,34,3.11
"NLA06608-0076",2,NA,"MICX",5.5,2.25,28.8,"MO",40,3.79090909090909,25.3818181818182,21.9,5,6,246,"MO","07",28.5,39.410116475,-94.51551031,9.55,264.36,3008.06868925,11.98460022,6.35,NA,0.13,NA,NA,NA,NA,710,5,5.5,32,7.51
"NLA06608-0077",1,NA,"MICX",7.25,NA,67.968,"NJ",58,NA,NA,NA,NA,NA,250,"NJ","07",NA,40.92631346,-74.53340132,2.425,238.18,65.3284370785,9.394704895,3.34,NA,NA,NA,NA,NA,NA,1461,5,7.25,116,17.4
"NLA06608-0077",1,"NLA12_NJ-102--1--L","MICL",7.14,1.25,17.28,"NJ",58,3.45,26.05,25.9,1,1,193,"NJ","12",27.9,40.92631346,-74.53340132,2.425,238.18,65.3284370785,9.394704895,3.34,138303.1739,NA,134454822.7048,0.00102862189037019,499.3245,1121.4703,828,0,7.14,158,5.51
"NLA06608-0077",1,"NLA12_NJ-102--1--X","MICX",7.14,1.25,27.9,"NJ",58,3.45,26.05,25.9,1,1,193,"NJ","12",27.9,40.92631346,-74.53340132,2.425,238.18,65.3284370785,9.394704895,3.34,1054985.0053,0.10782,4199763.8338,0.251201031069749,499.3245,1121.4703,828,0,7.14,158,5.51
"NLA06608-0077",2,NA,"MICX",6.96,NA,94.608,"NJ",58,NA,NA,NA,NA,NA,255,"NJ","07",NA,40.92631346,-74.53340132,2.425,238.18,65.3284370785,9.394704895,3.34,NA,NA,NA,NA,NA,NA,1630,5,6.96,151,14
"NLA06608-0078",1,NA,"MICX",49.81,NA,10.016,"ND",46,NA,NA,20.31,NA,NA,219,"ND","07",20.31,48.17781123,-100.2942095,1.05,456.67,15.07116765,4.1,NA,NA,15,NA,NA,NA,NA,4747,5,49.81,136,20.2
"NLA06608-0078",2,NA,"MICX",49.57,NA,13.248,"ND",46,NA,NA,16.9,NA,NA,232,"ND","07",16.9,48.17781123,-100.2942095,1.05,456.67,15.07116765,4.1,NA,NA,5,NA,NA,NA,NA,4294,5,49.57,108,11.4
"NLA06608-0079",1,NA,"MICX",1.8,4.5,2.352,"CO",21,6.78,5.57333333333333,4.1,0,30,192,"CO","07",16.5,39.98624253,-107.23108045,49.55,2934,130.908070695,1.066415025,-5.38,NA,NA,NA,NA,NA,NA,97,5,1.8,4,0.278
"NLA06608-0079",1,"NLA12_CO-R01--1--L","MICL",1.84,7.5,1.96,"CO",21,5.86666666666667,6.31481481481481,4.3,0,27,239,"CO","12",16.4,39.98624253,-107.23108045,49.55,2934,130.908070695,1.066415025,-5.38,2880.1223,NA,895782.5251,0.00321520259582925,83.72885,38.3332,116,3,1.84,36,0.28
"NLA06608-0079",1,"NLA12_CO-R01--1--X","MICX",1.84,7.5,1.372,"CO",21,5.86666666666667,6.31481481481481,4.3,0,27,239,"CO","12",16.4,39.98624253,-107.23108045,49.55,2934,130.908070695,1.066415025,-5.38,7223.5435,NA,819959.8703,0.00880963052174384,83.72885,38.3332,116,3,1.84,36,0.28
"NLA06608-0079",2,NA,"MICX",1.69,5.5,1.402,"CO",21,6.25172413793103,5.93448275862069,4.2,1,28,227,"CO","07",17.6,39.98624253,-107.23108045,49.55,2934,130.908070695,1.066415025,-5.38,NA,NA,NA,NA,NA,NA,108,5,1.69,7,0.474
"NLA06608-0080",1,NA,"MICX",5.41,NA,58.464,"AR",73,NA,NA,28.3,1,3,251,"AR","07",28.8,34.1200351,-91.56105203,3.15,51.5,79.79770424,17,NA,NA,NA,NA,NA,NA,NA,956,5,5.41,100,9.4
"NLA06608-0080",2,NA,"MICX",5.34,NA,62.64,"AR",73,NA,NA,28.5,1,4,252,"AR","07",28.9,34.1200351,-91.56105203,3.15,51.5,79.79770424,17,NA,NA,NA,NA,NA,NA,NA,1047,5,5.34,113,11.9
"NLA06608-0081",1,NA,"MICX",9.05,1.5,6.664,"WA",2,1.92857142857143,8.95714285714286,5.4,6,1,183,"WA","07",21.6,48.22612028,-122.1241675,8.25,42.78,10.0070393,10.3,NA,NA,NA,NA,NA,NA,NA,741,5,9.05,22,0.73
"NLA06608-0081",2,NA,"MICX",6.93,3.5,62.023,"WA",2,0.32,8.06,6.1,5,0,261,"WA","07",17.2,48.22612028,-122.1241675,8.25,42.78,10.0070393,10.3,NA,NA,NA,NA,NA,NA,NA,826,47,6.93,23,1.35
"NLA06608-0083",1,NA,"MICX",38.85,NA,3.744,"ND",42,NA,NA,22,NA,NA,163,"ND","07",22,45.95146222,-99.134837745,2.1,590.81,48.333165396,5.38943512,-0.48,NA,1.2,NA,NA,NA,NA,3925,5,38.85,50,1.37
"NLA06608-0083",1,"NLA12_ND-107--1--X","MICX",28.46,1.65,19.48,"ND",42,7.8,23.5,23.5,0,1,191,"ND","12",23.9,45.95146222,-99.134837745,2.1,590.81,48.333165396,5.38943512,-0.48,1270271.1593,0.63414,3249608.5027,0.390899752460818,284.57195,3694.2005,3125,0,28.46,99,7.41
"NLA06608-0083",1,"NLA12_ND-107--1--L","MICL",28.46,1.65,16.68,"ND",42,7.8,23.5,23.5,0,1,191,"ND","12",23.9,45.95146222,-99.134837745,2.1,590.81,48.333165396,5.38943512,-0.48,1583031.1664,0.42797,2806130.81,0.564133062064915,284.57195,3694.2005,3125,0,28.46,99,7.41
"NLA06608-0083",2,NA,"MICX",43.64,NA,6.08,"ND",42,NA,NA,22.05,NA,NA,220,"ND","07",22.08,45.95146222,-99.134837745,2.1,590.81,48.333165396,5.38943512,-0.48,NA,2.5,NA,NA,NA,NA,4009,5,43.64,60,5.78
"NLA06608-0085",1,NA,"MICX",10.64,NA,4.04,"ID",12,NA,NA,22.5,NA,NA,190,"ID","07",22.6,43.45988724,-116.14191585,2.8,973.07,33.4234968885,9.858139955,2.71,NA,0.14,NA,NA,NA,NA,1581,710,10.64,417,137
"NLA06608-0085",1,"NLA12_ID-107--1--X","MICX",7.99,NA,3.024,"ID",12,NA,NA,19.17,0,5,176,"ID","12",19.85,43.45988724,-116.14191585,2.8,973.07,33.4234968885,9.858139955,2.71,42407.0499,NA,172815.0949,0.245389732445184,490.0987,5494.7317,895,114,7.99,383,28.52
"NLA06608-0085",1,"NLA12_ID-107--1--L","MICL",7.99,NA,3.02,"ID",12,NA,NA,19.17,0,5,176,"ID","12",19.85,43.45988724,-116.14191585,2.8,973.07,33.4234968885,9.858139955,2.71,95857.1587,NA,1023934.2754,0.0936165152422048,490.0987,5494.7317,895,114,7.99,383,28.52
"NLA06608-0085",2,NA,"MICX",12.15,NA,45.2,"ID",12,NA,NA,18.5,0,3,231,"ID","07",18.7,43.45988724,-116.14191585,2.8,973.07,33.4234968885,9.858139955,2.71,NA,NA,NA,NA,NA,NA,1518,5,12.15,395,72.9
"NLA06608-0086",1,NA,"MICX",2.56,4.5,18.24,"WA",3,0.54,12.22,9.1,10,0,213,"WA","07",22.6,45.618315375,-122.42905735,16.85,55.6,101.308603855,11.347800295,6.32,NA,0.44,NA,NA,NA,NA,288,200,2.56,20,4.01
"NLA06608-0086",1,"NLA12_WA-107--1--L","MICL",3.08,2.5,28.96,"WA",3,0.649411764705882,11.9547058823529,9.5,16,1,212,"WA","12",21.5,45.618315375,-122.42905735,16.85,55.6,101.308603855,11.347800295,6.32,10359459.4652,NA,16456795.8977,0.629494315272382,379.4646,221.6773,1074,268,3.08,74,7.13
"NLA06608-0086",1,"NLA12_WA-107--1--X","MICX",3.08,2.5,42.88,"WA",3,0.649411764705882,11.9547058823529,9.5,16,1,212,"WA","12",21.5,45.618315375,-122.42905735,16.85,55.6,101.308603855,11.347800295,6.32,3712206.035,NA,4789136.3629,0.775130577562448,379.4646,221.6773,1074,268,3.08,74,7.13
"NLA06608-0086",2,NA,"MICX",2.78,5.5,52.56,"WA",3,0.3,10.5727272727273,9.1,11,0,262,"WA","07",17.4,45.618315375,-122.42905735,16.85,55.6,101.308603855,11.347800295,6.32,NA,0.3,NA,NA,NA,NA,865,76,2.78,32,8.71
"NLA06608-0089",1,NA,"MICX",1.9,NA,11.36,"NC",45,NA,NA,NA,NA,NA,167,"NC","07",NA,35.7733743,-81.54174586,12.05,301.83,879.2648891,14.3,NA,NA,NA,NA,NA,NA,NA,333,5,1.9,35,3.14
"NLA06608-0089",2,NA,"MICX",2.09,NA,31.2,"NC",45,NA,NA,NA,NA,NA,197,"NC","07",NA,35.7733743,-81.54174586,12.05,301.83,879.2648891,14.3,NA,NA,NA,NA,NA,NA,NA,478,5,2.09,32,4.57
"NLA06608-0090",1,NA,"MICX",5.46,2.5,4.357,"WY",17,5.41666666666667,8.5,5.7,1,5,176,"WY","07",17.3,42.93075473,-109.6534609,7.25,2812,8.528510903,0.9,NA,NA,NA,NA,NA,NA,NA,253,5,5.46,11,1.45
"NLA06608-0090",2,NA,"MICX",5.78,2.5,1.54,"WY",17,4.875,13.525,8.4,1,3,205,"WY","07",21.2,42.93075473,-109.6534609,7.25,2812,8.528510903,0.9,NA,NA,NA,NA,NA,NA,NA,350,5,5.78,15,0.597
"NLA06608-0091",1,NA,"MICX",7.27,NA,118.8,"IN",54,NA,NA,27.3,0,6,190,"IN","07",27.4,41.36944118,-87.43213825,3.7,211.77,305.5679078,9.7,NA,NA,1.8,NA,NA,NA,NA,2021,5,7.27,170,35.5
"NLA06608-0091",2,NA,"MICX",7.67,NA,131.4,"IN",54,NA,NA,28.3,0,6,224,"IN","07",28.3,41.36944118,-87.43213825,3.7,211.77,305.5679078,9.7,NA,NA,1,NA,NA,NA,NA,2411,5,7.67,164,40.9
"NLA06608-0099",1,NA,"MICX",5.69,6.5,4.6,"WI",53,6.49230769230769,9.89230769230769,6.8,3,10,183,"WI","07",23.9,43.52960794,-88.449931515,19.625,262.37,314.752110395,8.171784975,2.87,NA,4.5,NA,NA,NA,NA,601,73,5.69,6,4.98
"NLA06608-0099",1,"NLA12_WI-102--1--L","MICL",6.2,6.5,0.92,"WI",53,5.93571428571429,10.7357142857143,7.8,5,9,178,"WI","12",24,43.52960794,-88.449931515,19.625,262.37,314.752110395,8.171784975,2.87,5206.2803,0.105,109259.8785,0.0476504309859726,4.38665,151.00615,800,19,6.2,10,1.5
"NLA06608-0099",1,"NLA12_WI-102--1--X","MICX",6.2,6.5,1.27,"WI",53,5.93571428571429,10.7357142857143,7.8,5,9,178,"WI","12",24,43.52960794,-88.449931515,19.625,262.37,314.752110395,8.171784975,2.87,17716.5431,NA,195047.6709,0.0908318618635707,4.38665,151.00615,800,19,6.2,10,1.5
"NLA06608-0099",2,NA,"MICX",5.92,6.5,2.66,"WI",53,2.6425,11.5833333333333,7.3,8,4,247,"WI","07",25.1,43.52960794,-88.449931515,19.625,262.37,314.752110395,8.171784975,2.87,NA,2.6,NA,NA,NA,NA,623,18,5.92,11,1.43
"NLA06608-0101",1,NA,"MICX",1.18,NA,0.695,"CT",58,NA,NA,20.17,0,10,232,"CT","07",20.25,42.02198233,-73.482894445,7.95,532.8,61.4149139585,7.15281006,2.58,NA,NA,NA,NA,NA,NA,63,5,1.18,1,0.401
"NLA06608-0101",1,"NLA12_NY-0103--1--L","MICL",1.31,NA,0.98,"CT",58,NA,NA,18.6,0,6,262,"CT","12",18.7,42.02198233,-73.482894445,7.95,532.8,61.4149139585,7.15281006,2.58,7803.8601,NA,317410.5217,0.0245860157949515,7.9222,180.0422,111,4,1.31,4,0.34
"NLA06608-0101",1,"NLA12_NY-0103--1--X","MICX",1.31,NA,1.28,"CT",58,NA,NA,18.6,0,6,262,"CT","12",18.7,42.02198233,-73.482894445,7.95,532.8,61.4149139585,7.15281006,2.58,9088.2001,NA,381187.719,0.0238417966975479,7.9222,180.0422,111,4,1.31,4,0.34
"NLA06608-0102",1,NA,"MICX",3.67,2.25,1.2,"ME",58,11.1225925925926,8.46814814814815,4.82,0,27,214,"ME","07",25.9,44.506408315,-70.72250156,34.15,330.37,51.5525748045,5.407139895,-0.59,NA,NA,NA,NA,NA,NA,137,5,3.67,1,0.515
"NLA06608-0102",1,"NLA12_ME-106--1--X","MICX",4,3.5,4.565,"ME",58,7.49545454545455,7.65909090909091,6.1,0,22,212,"ME","12",23.7,44.506408315,-70.72250156,34.15,330.37,51.5525748045,5.407139895,-0.59,19138.9417,NA,414641.8937,0.0461577616511836,35.6619,417.758,300,80,4,6,0.61
"NLA06608-0102",1,"NLA12_ME-106--1--L","MICL",4,3.5,2.63,"ME",58,7.49545454545455,7.65909090909091,6.1,0,22,212,"ME","12",23.7,44.506408315,-70.72250156,34.15,330.37,51.5525748045,5.407139895,-0.59,11800.8574,NA,358963.7037,0.0328747928505397,35.6619,417.758,300,80,4,6,0.61
"NLA06608-0104",1,NA,"MICX",6.57,NA,38.2,"KS",27,NA,NA,25.8,NA,NA,172,"KS","07",25.8,37.655126775,-98.26127574,1.625,479.33,56.7938509375,13.76924988,7.09,NA,NA,NA,NA,NA,NA,1076,12,6.57,102,27.3
"NLA06608-0104",1,"NLA12_KS-105--1--X","MICX",5.85,NA,44.4,"KS",27,NA,NA,24.4,NA,NA,164,"KS","12",24.4,37.655126775,-98.26127574,1.625,479.33,56.7938509375,13.76924988,7.09,875239.3178,0.11708,25574505.7491,0.034223117599479,458.01315,3463.84275,1409,27,5.85,190,40.9
"NLA06608-0104",1,"NLA12_KS-105--1--L","MICL",5.85,NA,5.88,"KS",27,NA,NA,24.4,NA,NA,164,"KS","12",24.4,37.655126775,-98.26127574,1.625,479.33,56.7938509375,13.76924988,7.09,141030.1349,0.10243,261667.9738,0.538965976049454,458.01315,3463.84275,1409,27,5.85,190,40.9
"NLA06608-0104",2,NA,"MICX",6.16,NA,36.257,"KS",27,NA,NA,28.5,NA,NA,204,"KS","07",29,37.655126775,-98.26127574,1.625,479.33,56.7938509375,13.76924988,7.09,NA,NA,NA,NA,NA,NA,1101,5,6.16,90,20.2
"NLA06608-0105",1,NA,"MICX",3.17,4.5,5.976,"UT",19,0.505,13.955,8.95,2,0,185,"UT","07",21.7,38.2350209,-112.2015025,4.1,1820,906.5113613,8.7,NA,NA,NA,NA,NA,NA,NA,339,22,3.17,45,5.4
"NLA06608-0105",2,NA,"MICX",3.27,NA,22.4,"UT",19,NA,NA,16.5,NA,NA,254,"UT","07",18.35,38.2350209,-112.2015025,4.1,1820,906.5113613,8.7,NA,NA,NA,NA,NA,NA,NA,433,5,3.27,134,41.3
"NLA06608-0107",1,NA,"MICX",7.05,NA,2.315,"IN",56,NA,NA,24.1,0,4,175,"IN","07",25,41.650187585,-85.08179789,4,300.77,12.420794849,9.29558502,3.86,NA,NA,NA,NA,NA,NA,520,5,7.05,3,1.28
"NLA06608-0110",1,NA,"MICX",5.81,4.5,1.771,"MN",51,3.48625,17.725,10,5,3,211,"MN","07",26.6,46.87133682,-95.72959162,12.45,437.86,139.0506531595,4.450899965,-0.98,NA,NA,NA,NA,NA,NA,491,5,5.81,12,1.17
"NLA06608-0110",1,"NLA12_MN-R01--1--L","MICL",5.93,5.5,2.06,"MN",51,3.38142857142857,16.3571428571429,10.9,4,3,205,"MN","12",26.4,46.87133682,-95.72959162,12.45,437.86,139.0506531595,4.450899965,-0.98,61228.4371,0.10524,298853.7244,0.204877611021668,14.8286,269.9763,540,0,5.93,11,0.74
